Date/Time,Temperature (*C),,
01/19/07 12:00:00.0,28.245,Serial Number:     905381,Series: Temperature (*C)
01/19/07 12:15:00.0,28.27,,
01/19/07 12:30:00.0,28.27,Series,Temperature (*C)
01/19/07 12:45:00.0,28.295,Logger Info,Information specific to the logger
01/19/07 13:00:00.0,28.295,Model,HOBO Water Temp Pro [H20-001]
01/19/07 13:15:00.0,28.245,Serial Number,905381
01/19/07 13:30:00.0,28.245,Memory Size (Bytes),32768
01/19/07 13:45:00.0,28.27,Deployment,9
01/19/07 14:00:00.0,28.295,Series Info,Information about the data in the series
01/19/07 14:15:00.0,28.27,Points Used,21580
01/19/07 14:30:00.0,28.27,First Point,01/19/07 12:00:00.0
01/19/07 14:45:00.0,28.295,Last Point,09/01/07 06:45:00.0
01/19/07 15:00:00.0,28.245,Duration,224 Days 18:45:00.0
01/19/07 15:15:00.0,28.221,Stats,Calculated from the series
01/19/07 15:30:00.0,28.171,Wrap Count,0
01/19/07 15:45:00.0,28.171,Max Value,30.44
01/19/07 16:00:00.0,28.147,Min Value,26.23
01/19/07 16:15:00.0,28.147,Avg Value,28.42
01/19/07 16:30:00.0,28.122,Launch Parameters,
01/19/07 16:45:00.0,28.122,Load Time,01/19/2007 04:22:39 GMT   01/18/2007 20:22:39 Local
01/19/07 17:00:00.0,28.122,Launch Time,01/19/2007 04:22:40 GMT   01/18/2007 20:22:40 Local
01/19/07 17:15:00.0,28.122,Logging Time,01/19/2007 20:00:00 GMT   01/19/2007 12:00:00 Local
01/19/07 17:30:00.0,28.122,Sampling Interval,900
01/19/07 17:45:00.0,28.122,Wrap,0 = (FALSE/OFF/OPEN/TYPE 0)
01/19/07 18:00:00.0,28.122,Stealth Enable,0 = (FALSE/OFF/OPEN/TYPE 0)
01/19/07 18:15:00.0,28.097,End of Data,0x8000_04
01/19/07 18:30:00.0,28.072,Wrap Count,0
01/19/07 18:45:00.0,28.023,Description String,Tile Site 3
01/19/07 19:00:00.0,28.023,Time Zone,GMT-480 Minutes TZ set on Launch
01/19/07 19:15:00.0,28.023,,
01/19/07 19:30:00.0,28.023,,
